tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,neg,neu,pos
RT @ladybarchie: Archie's face at the end of the bed scene is EVERYTHING. He clearly wants something more than fwb. That glance is so sweet…,False,en,0,2,2021-03-03 00:20:34,1366906309359112192,"['archie', 'face', 'end', 'bed', 'scene', 'everything', 'clearly', 'wants', 'something', 'fwb', 'glance', 'sweet']",rt : archie's face at the end of the bed scene is everything. he clearly wants something more than fwb. that glance is so sweet…,0.0,0.0,1.0
RT @itslaam_: Barchie &gt; Varchie. I mean come on. I don’t have seen such chemistry in any other TV show. Ever. #Riverdale #barchie https://t…,False,en,0,2,2021-03-03 00:20:30,1366906290270830593,"['barchie', 'gt', 'varchie', 'mean', 'come', 'seen', 'chemistry', 'tv', 'show', 'ever', 'riverdale', 'barchie']",rt  : barchie &gt; varchie. i mean come on. i don’t have seen such chemistry in any other tv show. ever. riverdale barchie ,0.0,0.0,1.0
RT @karyv_mp: “Friends” don’t look at each other like THAT... 👀👀👀 #Barchie #Riverdale https://t.co/ccn6kPI9oB,False,en,0,5,2021-03-03 00:20:20,1366906248315211783,"['friends', 'look', 'like', 'barchie', 'riverdale']",rt  mp: “friends” don’t look at each other like that... :eyes::eyes::eyes: barchie riverdale ,0.2,0.2,0.6
"RT @amanda_f____: only watching Riverdale for Archie &amp; Betty
#Barchie #Riverdale https://t.co/gfKlYL49bp",False,en,0,2,2021-03-03 00:19:57,1366906151829389312,"['watching', 'riverdale', 'archie', 'amp', 'betty', 'barchie', 'riverdale']","rt  f    : only watching riverdale for archie &amp; betty
barchie riverdale ",0.0,0.0,1.0
"RT @SilverGloria13: ""You and I feel safe with each other,
we always have"" 🤍💛💙

#Barchie #Riverdale https://t.co/kQSIz6mYIN",False,en,0,2,2021-03-03 00:19:54,1366906142018990082,"['feel', 'safe', 'always', 'barchie', 'riverdale']","rt : ""you and i feel safe with each other,
we always have"" :white heart::yellow heart::blue heart:

barchie riverdale ",0.0,0.0,1.0
RT @RoselynKate15: Their chemistry is insaneeeee😍 #Barchie #Riverdale #BARCHIETIMEJUMP https://t.co/UPlsCSZuZ5,False,en,0,3,2021-03-03 00:19:52,1366906133936488452,"['chemistry', 'insaneeeee', 'barchie', 'riverdale', 'barchietimejump']",rt : their chemistry is insaneeeee:smiling face with heart-eyes: barchie riverdale barchietimejump ,0.0,0.0,1.0
"RT @barchiedestiny: If Barchie is just sex, then what was the reason for them to kiss on the porch like that????

#Riverdale #Barchie https…",False,en,0,7,2021-03-03 00:19:50,1366906125375967234,"['barchie', 'sex', 'reason', 'kiss', 'porch', 'like', 'riverdale', 'barchie']","rt : if barchie is just sex, then what was the reason for them to kiss on the porch like that????

riverdale barchie https…",0.043478260869565216,0.0,0.9565217391304348
RT @Karrywood123: Betty at archies door S1 Vs S5  #Barchie #Riverdale 😍❤️ https://t.co/MPrTzBeGsc,False,en,0,8,2021-03-03 00:19:48,1366906113946435584,"['betty', 'archies', 'door', 's1', 'vs', 's5', 'barchie', 'riverdale']",rt : betty at archies door s1 vs s5  barchie riverdale :smiling face with heart-eyes::red heart: ,0.0,0.0,1.0
RT @barchiethoughts: Didn’t forget about this scene 🙌🏻 Even J knew Betty was team Barchie. But that could be just me. https://t.co/O4fTOxkv…,False,en,0,17,2021-03-03 00:19:33,1366906051006767111,"['forget', 'scene', 'even', 'j', 'knew', 'betty', 'team', 'barchie', 'could']",rt : didn’t forget about this scene :raising hands light skin tone: even j knew betty was team barchie. but that could be just me. ,0.0,0.0,1.0
"RT @Barchie18love: Archie &amp;  Betty × Marcus &amp; Ginny

#barchie #riverdale #ginnyandgeorgia https://t.co/3pMNQ5rIpx",False,en,0,2,2021-03-03 00:19:32,1366906047118643203,"['archie', 'amp', 'betty', 'marcus', 'amp', 'ginny', 'barchie', 'riverdale', 'ginnyandgeorgia']","rt : archie &amp;  betty × marcus &amp; ginny

barchie riverdale ginnyandgeorgia ",0.0,0.0,1.0
"RT @PRiveerdale: Barchie had more sex scenes in one episode than Choni in all 5 seasons
#Riverdale https://t.co/fqRNYKj0mB",False,en,0,6,2021-03-03 00:19:23,1366906010544320514,"['barchie', 'sex', 'scenes', 'one', 'episode', 'choni', '5', 'seasons', 'riverdale']","rt : barchie had more sex scenes in one episode than choni in all 5 seasons
riverdale ",0.0,0.0,1.0
RT @bestarchiebetty: as miss betty Cooper says: was really nice #Riverdale #Barchie https://t.co/SF0ARzPTlG,True,en,0,16,2021-03-03 00:19:21,1366906002034065410,"['miss', 'betty', 'cooper', 'says', 'really', 'nice', 'riverdale', 'barchie']",rt : as miss betty cooper says: was really nice riverdale barchie ,0.0,0.0,1.0
"Y'all better vote for barchie and the upcoming slow burn that you can watch right after them nace 

https://t.co/QhMMzj1taA https://t.co/oat2PxwPQm",True,en,5,0,2021-03-03 00:19:10,1366905957675065344,"['better', 'vote', 'barchie', 'upcoming', 'slow', 'burn', 'watch', 'right', 'nace']","y'all better vote for barchie and the upcoming slow burn that you can watch right after them nace 

 ",0.0,0.0,1.0
"RT @bestarchiebetty: (Barchie's kiss scene)

the way they kiss and the desire grows...The kiss sound is so good!! 💘

#Riverdale #Barchie ht…",False,en,0,20,2021-03-03 00:19:09,1366905950339293184,"['barchie', 'kiss', 'scene', 'way', 'kiss', 'desire', 'grows', 'kiss', 'sound', 'good', 'riverdale', 'barchie', 'ht']","rt : (barchie's kiss scene)

the way they kiss and the desire grows...the kiss sound is so good!! :heart with arrow:

riverdale barchie ht…",0.12000000000000002,0.12000000000000002,0.7600000000000001
RT @landofbarchie: Archie and Betty = Power Couple #Barchie #Riverdale https://t.co/KYOYI3zZ8v,False,en,0,15,2021-03-03 00:18:59,1366905910090747911,"['archie', 'betty', 'power', 'couple', 'barchie', 'riverdale']",rt : archie and betty = power couple barchie riverdale ,0.0,0.0,1.0
RT @barchiethoughts: Just waiting on my other ship to happen... Nancy and Ace if I patience for Barchie I can wait for you too! #Nace #nanc…,False,en,0,2,2021-03-03 00:18:42,1366905837957038081,"['waiting', 'ship', 'happen', 'nancy', 'ace', 'patience', 'barchie', 'wait', 'nace', 'nanc']",rt : just waiting on my other ship to happen... nancy and ace if i patience for barchie i can wait for you too! nace nanc…,0.0,0.04,0.96
"RT @bestarchiebetty: Betty put her thumb on his lips!!

#Riverdale #Barchie 
 https://t.co/kN1ZMe9vXB",False,en,0,26,2021-03-03 00:18:11,1366905707065466881,"['betty', 'put', 'thumb', 'lips', 'riverdale', 'barchie']","rt : betty put her thumb on his lips!!

riverdale barchie 
 ",0.0,0.0,1.0
RT @Barchiedaily: THE BARCHIE GLANCE! #Riverdale #Barchie  https://t.co/XFnKt55bFk,False,en,0,39,2021-03-03 00:18:06,1366905685833875464,"['barchie', 'glance', 'riverdale', 'barchie']",rt : the barchie glance! riverdale barchie  ,0.0,0.0,1.0
"RT @90GUZMANS: they are completely in love #Riverdale #Barchie
 https://t.co/x0XXHoj2uQ",False,en,0,8,2021-03-03 00:17:38,1366905569924309003,"['completely', 'love', 'riverdale', 'barchie']","rt : they are completely in love riverdale barchie
 ",0.125,0.0,0.875
"RT @archbctty: And you'd be standin' in my front porch light,
And I knew you'd come back to me

#Barchie #Riverdale https://t.co/zn4BOVZTIS",False,en,0,20,2021-03-03 00:17:35,1366905556624175110,"['standin', 'front', 'porch', 'light', 'knew', 'come', 'back', 'barchie', 'riverdale']","rt : and you'd be standin' in my front porch light,
and i knew you'd come back to me

barchie riverdale ",0.0,0.0,1.0
RT @Karrywood123: Uhhh they’re so adorable #Barchie #Riverdale https://t.co/Nw7qQI0T1F,False,en,0,9,2021-03-03 00:17:21,1366905497165651969,"['uhhh', 'adorable', 'barchie', 'riverdale']",rt : uhhh they’re so adorable barchie riverdale ,0.0,0.0,1.0
RT @barchie2021: anyway here is archie with the love of his life. notice how his face lights up when he's around her. (1-4) #barchie #river…,False,en,0,4,2021-03-03 00:17:18,1366905487900434433,"['anyway', 'archie', 'love', 'life', 'notice', 'face', 'lights', 'around', '1', '4', 'barchie', 'river']",rt : anyway here is archie with the love of his life. notice how his face lights up when he's around her. (1-4) barchie river…,0.041666666666666664,0.0,0.9583333333333334
"RT @barchie_gifs: The forehead touch 🥺
[5.06 - Chapter Eighty-Two: Back To School]
@lilireinhart @RiverdaleWriter @WriterRAS
#Barchie #Rive…",False,en,0,66,2021-03-03 00:17:02,1366905418425991171,"['forehead', 'touch', '5', '06', 'chapter', 'eighty', 'two', 'back', 'school', 'barchie', 'rive']","rt  gifs: the forehead touch :pleading face:
[5.06 - chapter eighty-two: back to school]
  
barchie rive…",0.0,0.0,1.0
"RT @barchie_gifs: The chemistry between them is truly out of this world
[5.06 - Chapter Eighty-Two: Back To School]
@lilireinhart @Riverdal…",False,en,0,123,2021-03-03 00:16:53,1366905383525220360,"['chemistry', 'truly', 'world', '5', '06', 'chapter', 'eighty', 'two', 'back', 'school']","rt  gifs: the chemistry between them is truly out of this world
[5.06 - chapter eighty-two: back to school]
 …",0.0,0.0,1.0
So you’re telling me this year...I’m gonna have #WestAllen #Spelivia #Handon and #Barchie all at once? Happiness level 📈📈,False,en,2,0,2021-03-03 00:16:45,1366905348188233730,"['telling', 'year', 'gonna', 'westallen', 'spelivia', 'handon', 'barchie', 'happiness', 'level']",so you’re telling me this year...i’m gonna have westallen spelivia handon and barchie all at once? happiness level :chart increasing::chart increasing:,0.0,0.05555555555555555,0.9444444444444444
"RT @Barchiedaily: “Let’s go upstairs.” 
#Barchie #Riverdale https://t.co/hncnLVvBPY",False,en,0,61,2021-03-03 00:16:35,1366905306052239361,"['let', 'go', 'upstairs', 'barchie', 'riverdale']","rt : “let’s go upstairs.” 
barchie riverdale ",0.0,0.0,1.0
RT @Barchiedaily: Now this. This is what you call development! 5 seasons to get to this moment. And they aren't going away anytime soon! Go…,False,en,0,52,2021-03-03 00:16:28,1366905276876664835,"['call', 'development', '5', 'seasons', 'get', 'moment', 'going', 'away', 'anytime', 'soon', 'go']",rt : now this. this is what you call development! 5 seasons to get to this moment. and they aren't going away anytime soon! go…,0.0,0.0,1.0
"RT @BARCH1ES: Bettys face upon seeing Archie answer the front door vs Bettys face while asking if Jughead was home.
And you really want to…",False,en,0,1,2021-03-03 00:15:48,1366905109779677184,"['bettys', 'face', 'upon', 'seeing', 'archie', 'answer', 'front', 'door', 'vs', 'bettys', 'face', 'asking', 'jughead', 'home', 'really', 'want']","rt : bettys face upon seeing archie answer the front door vs bettys face while asking if jughead was home.
and you really want to…",0.0,0.0,1.0
"RT @bestarchiebetty: ""Maybe I can distract you"" 

The contrast of the coloring of Archie and Betty's hair is something so beautiful, its he…",False,en,0,33,2021-03-03 00:15:32,1366905043060989954,"['maybe', 'distract', 'contrast', 'coloring', 'archie', 'betty', 'hair', 'something', 'beautiful']","rt : ""maybe i can distract you"" 

the contrast of the coloring of archie and betty's hair is something so beautiful, its he…",0.045454545454545456,0.0,0.9545454545454546
RT @Barchiedaily: The flirting. The sexual tension. The chemistry. They really shoved this aside for 4 seasons! And for what good reason?!…,False,en,0,74,2021-03-03 00:15:30,1366905034265554947,"['flirting', 'sexual', 'tension', 'chemistry', 'really', 'shoved', 'aside', '4', 'seasons', 'good', 'reason']",rt : the flirting. the sexual tension. the chemistry. they really shoved this aside for 4 seasons! and for what good reason?!…,0.047619047619047616,0.0,0.9523809523809523
"RT @Barchiedaily: Their flirtatious energy in this scene was truly its own form of cinematic excellence 
#Riverdale https://t.co/tRAK6RIRNz",False,en,0,37,2021-03-03 00:14:42,1366904830074085377,"['flirtatious', 'energy', 'scene', 'truly', 'form', 'cinematic', 'excellence', 'riverdale']","rt : their flirtatious energy in this scene was truly its own form of cinematic excellence 
riverdale ",0.0,0.0,1.0
"RT @Barchiedaily: Does it ever                        jus how fast
drive you                             the night
crazy…",False,en,0,30,2021-03-03 00:14:40,1366904822260137984,"['ever', 'jus', 'fast', 'drive', 'night', 'crazy']","rt : does it ever                        jus how fast
drive you                             the night
crazy…",0.0,0.0,1.0
RT @Barchiedaily: KJ Apa &amp; Lili Reinhart have some of the best chemistry seen in media today. It’s so electric and powerful and the fact th…,False,en,0,142,2021-03-03 00:14:36,1366904807508697089,"['kj', 'apa', 'amp', 'lili', 'reinhart', 'best', 'chemistry', 'seen', 'media', 'today', 'electric', 'powerful', 'fact', 'th']",rt : kj apa &amp; lili reinhart have some of the best chemistry seen in media today. it’s so electric and powerful and the fact th…,0.0,0.0,1.0
RT @Barchiedaily: This chemistry is truly unmatched! KJ &amp; Lili really just feed off each other in their scenes! #Barchie #Riverdale  https:…,False,en,0,78,2021-03-03 00:13:27,1366904518865207298,"['chemistry', 'truly', 'unmatched', 'kj', 'amp', 'lili', 'really', 'feed', 'scenes', 'barchie', 'riverdale']",rt : this chemistry is truly unmatched! kj &amp; lili really just feed off each other in their scenes! barchie riverdale  https:…,0.0,0.0,1.0
"RT @SilverGloria13: Most underrated moments of 5x05.

Betty is happy that Archie hasn't changed after all these years bc that means the man…",False,en,0,18,2021-03-03 00:13:04,1366904422580838400,"['underrated', 'moments', '5x05', 'betty', 'happy', 'archie', 'changed', 'years', 'bc', 'means', 'man']","rt : most underrated moments of 5x05.

betty is happy that archie hasn't changed after all these years bc that means the man…",0.045454545454545456,0.0,0.9545454545454546
RT @BarchieUpdates: “A little part of me always thought” #Riverdale #Barchie https://t.co/tmcRlWHgUa,False,en,0,110,2021-03-03 00:12:58,1366904394831327232,"['little', 'part', 'always', 'thought', 'riverdale', 'barchie']",rt : “a little part of me always thought” riverdale barchie ,0.0,0.0,1.0
"RT @Sofisandez22: different seasons, same energy? 😏
#Riverdale #Barchie https://t.co/BwgSndNILK",False,en,0,26,2021-03-03 00:12:23,1366904249838280709,"['different', 'seasons', 'energy', 'riverdale', 'barchie']","rt : different seasons, same energy? :smirking face:
riverdale barchie ",0.0,0.0,1.0
"RT @barchie_gifs: The way he pulled her in by her jacket 🥺
[5.06 - Chapter Eighty-Two: Back To School]
@lilireinhart @RiverdaleWriter @Writ…",False,en,0,136,2021-03-03 00:12:11,1366904200525938690,"['way', 'pulled', 'jacket', '5', '06', 'chapter', 'eighty', 'two', 'back', 'school']","rt  gifs: the way he pulled her in by her jacket :pleading face:
[5.06 - chapter eighty-two: back to school]
  …",0.0,0.0,1.0
@szawurld @GINAP0RTER Stop it please she's a barchie it tops all those other ships sorry,False,en,0,0,2021-03-03 00:11:16,1366903967142334470,"['stop', 'please', 'barchie', 'tops', 'ships', 'sorry']",  stop it please she's a barchie it tops all those other ships sorry,0.0,0.0,1.0
"RT @barchiedestiny: Reasons why Choni and Barchie are better than Varchie and Bughead.

Bughead= Cute, Understanding
Varchie= Hot , Passion…",False,en,0,6,2021-03-03 00:09:53,1366903619304513538,"['reasons', 'choni', 'barchie', 'better', 'varchie', 'bughead', 'bughead', 'cute', 'understanding', 'varchie', 'hot', 'passion']","rt : reasons why choni and barchie are better than varchie and bughead.

bughead= cute, understanding
varchie= hot , passion…",0.05263157894736842,0.0,0.9473684210526315
"RT @barchiedestiny: Can we all agree that 

#Barchie #Riverdale https://t.co/A9fdb43ecr",False,en,0,80,2021-03-03 00:08:37,1366903301460090889,"['agree', 'barchie', 'riverdale']","rt : can we all agree that 

barchie riverdale ",0.0,0.0,1.0
"RT @barchie_gifs: ♪ To kiss in cars ♪
[2.09 - Chapter Twenty-Two: Silent Night, Deadly Night] 
[5.06 - Chapter Eighty-Two: Back To School]…",False,en,0,48,2021-03-03 00:08:32,1366903281570766854,"['kiss', 'cars', '2', '09', 'chapter', 'twenty', 'two', 'silent', 'night', 'deadly', 'night', '5', '06', 'chapter', 'eighty', 'two', 'back', 'school']","rt  gifs: ♪ to kiss in cars ♪
[2.09 - chapter twenty-two: silent night, deadly night] 
[5.06 - chapter eighty-two: back to school]…",0.0,0.0,1.0
